id,tokens,slots,intent
train-01671,on tuesday i'd like to find a flight from detroit to st. petersburg that arrives before 10 pm,O B-depart_date.day_name O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01672,okay i'm sorry could you tell me what flights leave atlanta and arrive in philadelphia around 5 o'clock,O O O O O O O O O O B-fromloc.city_name O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01673,is there a flight from boston to atlanta which leaves boston in the afternoon and arrives close to 5 pm,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-fromloc.city_name O O B-depart_time.period_of_day O O B-arrive_time.time_relative O B-arrive_time.time I-arrive_time.time,atis_flight
train-01674,show me the cheapest flights round trip from new york to san jose arriving in san jose before 7 pm,O O O B-cost_relative O B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01675,please find me a flight between boston and philadelphia that arrives in philadelphia close to 5 pm,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-toloc.city_name B-arrive_time.time_relative O B-arrive_time.time I-arrive_time.time,atis_flight
train-01676,find a nonstop flight between boston and washington arriving in washington around 5 pm,O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01677,which flights leave detroit and arrive at st. petersburg around 9 am,O O O B-fromloc.city_name O O O B-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01678,i would like a flight between denver and san francisco leaving from denver in the afternoon and arriving at 5 pm it must be a nonstop flight,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-fromloc.city_name O O B-depart_time.period_of_day O O O B-arrive_time.time I-arrive_time.time O O O O B-flight_stop O,atis_flight
train-01679,list nonstop flights from houston to dallas which arrive after 8 pm,O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01680,show flights from denver to oakland that arrive after 12 o'clock,O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01681,what are the nonstop flights from cincinnati to charlotte leaving after noon and arriving before 7 pm,O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time_relative B-depart_time.period_of_day O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01682,find a flight between denver and oakland the flight should be in the afternoon and arrive close to 5 pm the flight should be nonstop,O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O B-depart_time.period_of_day O O B-arrive_time.time_relative O B-arrive_time.time I-arrive_time.time O O O O B-flight_stop,atis_flight
train-01683,what airline is the flight originating in atlanta on november seventh at noon and arriving in san francisco at 210 pm,O O O O O O O B-fromloc.city_name O B-depart_date.month_name B-depart_date.day_number O B-depart_time.time O O O B-toloc.city_name I-toloc.city_name O B-arrive_time.time I-arrive_time.time,atis_airline
train-01684,i need a flight from kansas city to chicago that leaves wednesday and arrives in chicago around 7 pm,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01685,i need a thursday flight from pittsburgh to baltimore arriving in baltimore before 9 o'clock,O O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01686,find travel arrangements for a round trip flight from boston to pittsburgh arriving after 8 pm,O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01687,yes on the delta flight leaving san francisco at 225 pm arriving philadelphia 1158 pm what type of equipment is used on that flight,O O O B-airline_name O O B-fromloc.city_name I-fromloc.city_name O B-depart_time.time I-depart_time.time O B-toloc.city_name B-arrive_time.time I-arrive_time.time O O O O O O O O O,atis_flight
train-01688,i would like information on flights from baltimore to atlanta on thursday arriving in atlanta before 6 pm,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01689,what nonstop flights between atlanta and washington leave atlanta after 6 o'clock pm,O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time,atis_flight
train-01690,what are my choices of flights to get from charlotte to minneapolis arriving about 7 pm in minneapolis,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-toloc.city_name,atis_flight
train-01691,which flights leave april twelfth from indianapolis and arrive in montreal around 10 pm,O O O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01692,give me the flights from salt lake city to new york city arriving before 6 pm,O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01693,what flights are there from cleveland to miami on us air that arrive in miami before 4 pm,O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01694,i would like a flight from nashville to st. louis that arrives in st. louis around 6 pm and is nonstop,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O O B-flight_stop,atis_flight
train-01695,find travel arrangements for a round trip flight from dallas to pittsburgh arriving after 8 pm before 10 pm,O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01696,what flights from boston arrive in dallas fort worth before 5 pm,O O O B-fromloc.city_name O O B-toloc.city_name I-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01697,i need a flight from indianapolis to seattle arriving in seattle at 1205 pm,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name O B-arrive_time.time I-arrive_time.time,atis_flight
train-01698,i would like a flight between denver and san francisco leaving from denver in the afternoon and arriving at 5 pm,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-fromloc.city_name O O B-depart_time.period_of_day O O O B-arrive_time.time I-arrive_time.time,atis_flight
train-01699,show me a list of flights from boston to atlanta leaving after noon and arriving before 7 pm,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time_relative B-depart_time.time O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01700,i'd like flights on american airlines from philadelphia to dallas arriving before 1145 am,O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01701,what flights from baltimore to san francisco arrive before 8 pm in san francisco,O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-toloc.city_name I-toloc.city_name,atis_flight
train-01702,show me all flights from pittsburgh to oakland that arrive after 10 am,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01703,what nonstop flights between boston and washington arrive after 4 o'clock pm,O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time,atis_flight
train-01704,now show me all round trip flights from burbank to seattle that arrive before 7 pm in seattle,O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-toloc.city_name,atis_flight
train-01705,display all flights from st. petersburg and charlotte flights should leave after noon arrive after 5 pm nonstop flight,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_time.time_relative B-depart_time.time O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time B-flight_stop O,atis_flight
train-01706,i'd like to leave atlanta in the afternoon and arrive in philadelphia at 5 pm,O O O O B-fromloc.city_name O O B-depart_time.period_of_day O O O B-toloc.city_name O B-arrive_time.time I-arrive_time.time,atis_flight
train-01707,list flights leaving dallas on saturday and arriving in san francisco before 4 pm,O O O B-fromloc.city_name O B-depart_date.day_name O O O B-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01708,i'd like flights on american from philadelphia to dallas arriving before 1145 am,O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01709,show me the cheapest round trip between st. petersburg and detroit that arrives before 7 pm,O O O B-cost_relative B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01710,which flights depart burbank after noon and arrive in denver by 6 pm,O O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
train-01711,i would like a flight from philadelphia to dallas arrive dallas about 12 noon,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
